State,District,Year,Season,Crop,Area,Production,Yield,crop,N,P,K,temperature,humidity,ph,rainfall
1,172,2002,1,56,533.0,80.0,0.150093808630394,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2002,2,56,49079.0,10159.0,0.2069928075144155,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2002,4,28,30.0,17.0,0.5666666666666667,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2002,4,95,4577.0,12632.0,2.7598863884640594,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2003,1,29,8969.0,26696.0,2.9764745233582337,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2003,1,56,4073.0,2216.0,0.5440707095506997,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2003,2,56,67539.0,19654.0,0.2910022357452731,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2003,4,28,51.0,39.0,0.7647058823529411,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2003,4,95,6672.0,20151.0,3.02023381294964,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2004,1,29,16022.0,45616.0,2.8470852577705656,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2004,1,56,62.0,23.0,0.3709677419354839,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2004,2,56,62091.0,16144.0,0.2600054758338567,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2004,4,28,22.0,14.0,0.6363636363636364,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2004,4,95,4881.0,6777.0,1.3884449907805778,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2005,1,29,13939.0,10167.0,0.7293923523925676,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2005,1,56,199.0,138.0,0.6934673366834171,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2005,2,56,64154.0,14627.0,0.2279982542008292,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2005,4,28,15.0,11.0,0.7333333333333333,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2005,4,95,7970.0,14449.0,1.8129234629861983,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2006,1,29,9034.0,19397.0,2.147110914323666,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2006,1,56,273.0,106.0,0.3882783882783883,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2006,2,56,62538.0,16447.0,0.2629921008027119,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2006,4,28,38.0,21.0,0.5526315789473685,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2006,4,95,7116.0,13194.0,1.8541315345699831,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2007,1,29,8000.0,18000.0,2.25,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2007,2,56,66000.0,10000.0,0.1515151515151515,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2007,4,95,7000.0,7000.0,1.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2008,1,29,7432.0,14165.0,1.9059472551130248,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2008,1,56,315.0,124.0,0.3936507936507936,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2008,2,56,43577.0,12027.0,0.2759942171328912,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2008,4,95,8227.0,32814.0,3.988574206879786,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2009,1,29,6845.0,19649.0,2.870562454346238,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2009,1,56,691.0,123.0,0.1780028943560057,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2009,2,56,21422.0,5441.0,0.2539912239753524,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2009,4,28,8.0,8.0,1.0,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,172,2009,4,95,8990.0,18802.0,2.091434927697441,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2010,1,29,12112.0,21517.0,1.776502642007926,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2010,1,56,293.0,73.0,0.2491467576791808,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2010,2,56,33343.0,3934.0,0.1179857841226044,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2010,4,95,4804.0,11761.0,2.448168193172356,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2011,1,29,13150.0,19880.0,1.511787072243346,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2011,1,56,401.0,234.0,0.5835411471321695,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2011,2,56,33158.0,13031.0,0.3929971650883648,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2011,4,95,4538.0,12728.0,2.8047598060819743,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2012,1,29,16845.0,32501.0,1.9294152567527456,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2012,1,56,271.0,121.0,0.4464944649446494,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2012,1,95,2235.0,5840.0,2.6129753914988814,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2012,2,56,27520.0,12329.0,0.4480014534883721,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2012,2,95,2757.0,8757.0,3.176278563656148,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2013,1,29,21781.0,24728.0,1.135301409485331,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2013,1,49,810.0,4406.0,5.439506172839506,jute,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536
1,172,2013,1,56,210.0,86.0,0.4095238095238095,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2013,1,95,1070.0,2805.0,2.621495327102804,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2013,2,56,21453.0,5041.0,0.2349787908451032,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2013,2,95,2828.0,9202.0,3.253889674681754,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2014,1,29,22433.0,47597.0,2.12174029331788,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,172,2014,1,49,988.0,3824.0,3.8704453441295543,jute,78.4,46.86,39.99,24.9583758265,79.6398642063,6.7327775681699995,174.792797536
1,172,2014,1,56,483.0,324.0,0.6708074534161491,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2014,1,95,1007.0,4578.0,4.5461767626613705,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,172,2014,2,56,16204.0,5914.0,0.3649716119476672,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,172,2014,2,95,3010.0,13721.0,4.558471760797342,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,1997,1,29,162300.0,432500.0,2.664818237831177,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,1997,1,56,7400.0,2800.0,0.3783783783783784,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1997,1,95,11400.0,13200.0,1.1578947368421053,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,1997,2,56,7700.0,3100.0,0.4025974025974026,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1998,1,29,193600.0,120700.0,0.6234504132231405,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,1998,1,56,11500.0,7200.0,0.6260869565217392,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1998,2,56,5000.0,2000.0,0.4,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1998,4,95,9900.0,13600.0,1.3737373737373737,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,1999,1,29,139425.0,252605.0,1.811762596377981,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,1999,1,56,12144.0,8622.0,0.7099802371541502,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1999,2,56,3684.0,950.0,0.257871878393051,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,1999,4,95,8534.0,16308.0,1.910944457464261,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2000,1,29,125251.0,252712.0,2.0176445697040344,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2000,1,56,20785.0,14612.0,0.7030069761847486,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2000,2,56,6920.0,2318.0,0.3349710982658959,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2000,4,28,35.0,26.0,0.7428571428571429,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2000,4,95,2345.0,65.0,0.0277185501066098,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2001,1,29,126285.0,378112.0,2.9941164825592903,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2001,1,56,10504.0,3414.0,0.325019040365575,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2001,2,56,3410.0,1405.0,0.4120234604105572,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2001,4,28,115.0,89.0,0.7739130434782608,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2001,4,95,2857.0,4480.0,1.568078403920196,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2002,1,29,98628.0,186813.0,1.8941172892079328,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2002,1,56,8146.0,978.0,0.1200589246255831,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2002,2,56,5737.0,1624.0,0.2830747777584103,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2002,4,28,64.0,35.0,0.546875,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2002,4,95,2592.0,2803.0,1.0814043209876545,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2003,1,29,138925.0,485420.0,3.49411552996221,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2003,1,56,39752.0,17650.0,0.4440028174683035,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2003,2,56,26217.0,7813.0,0.2980127398253042,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2003,4,28,195.0,148.0,0.7589743589743589,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2003,4,95,3181.0,7965.0,2.5039295818924865,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2004,1,29,177868.0,593242.0,3.335293588503834,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2004,1,56,8480.0,3053.0,0.3600235849056604,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2004,2,56,7823.0,2801.0,0.3580467851207976,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2004,4,28,16.0,10.0,0.625,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2004,4,95,3872.0,7020.0,1.81301652892562,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2005,1,29,152978.0,462533.0,3.0235262586777183,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2005,1,56,3852.0,1938.0,0.5031152647975078,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2005,2,56,1913.0,1234.0,0.6450601150026137,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2005,4,95,3110.0,5759.0,1.8517684887459809,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2006,1,29,132550.0,468603.0,3.5352923425122595,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2006,1,56,597.0,187.0,0.3132328308207705,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2006,2,56,1451.0,991.0,0.6829772570640937,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2006,4,95,2541.0,5377.0,2.116096025186934,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2007,1,29,150000.0,689000.0,4.593333333333334,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2007,1,56,3000.0,1000.0,0.3333333333333333,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2007,2,56,2000.0,1000.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2007,4,95,2000.0,5000.0,2.5,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2008,1,29,166289.0,643636.0,3.870586749574536,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2008,1,56,183.0,55.0,0.3005464480874317,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2008,2,56,3925.0,2390.0,0.6089171974522293,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2008,4,95,6246.0,15890.0,2.5440281780339418,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2009,1,29,151490.0,524868.0,3.4647039408541818,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2009,1,56,1135.0,20.0,0.0176211453744493,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2009,2,56,3683.0,2567.0,0.6969861525929948,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2009,4,28,22.0,23.0,1.0454545454545454,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2009,4,95,9223.0,21059.0,2.2833134554917054,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2010,1,29,170158.0,402203.0,2.3637031464873823,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2010,1,56,14346.0,2166.0,0.150982852363028,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2010,2,56,7365.0,2975.0,0.4039375424304141,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2010,2,60,268.0,1323.0,4.936567164179104,mango,20.07,27.18,29.92,31.2087701513,50.1565726953,5.766372799660001,94.70451504479999
1,217,2010,4,28,25.0,17.0,0.68,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2010,4,95,4116.0,10729.0,2.6066569484936832,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2011,1,29,162714.0,346485.0,2.129411113979129,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2011,1,56,919.0,35.0,0.0380848748639825,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2011,2,56,17266.0,15298.0,0.8860187652032897,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2011,4,95,4487.0,14803.0,3.2990862491642523,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2012,1,29,187397.0,708802.0,3.782355107072152,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2012,1,56,2980.0,1299.0,0.4359060402684563,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2012,1,95,1378.0,4775.0,3.465166908563135,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2012,2,28,1.0,1.0,1.0,coconut,21.98,16.93,30.59,27.4098921723,94.84427180610001,5.97656212619,175.686645804
1,217,2012,2,56,18347.0,24750.0,1.3489943860031612,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2012,2,95,4598.0,14961.0,3.2538060026098305,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2013,1,29,193207.0,752371.0,3.8941187431097215,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2013,1,56,4273.0,1577.0,0.369061549262813,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2013,2,56,25828.0,24795.0,0.9600046461204894,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2013,2,95,6435.0,21523.0,3.3446775446775447,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,217,2014,1,29,206374.0,1075856.0,5.21313731380891,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2014,1,56,177.0,52.0,0.2937853107344633,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2014,2,29,22.0,115.0,5.227272727272728,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,217,2014,2,56,47589.0,61199.0,1.2859904599802476,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,217,2014,2,95,4991.0,14559.0,2.91705069124424,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,274,1997,1,29,13400.0,17400.0,1.2985074626865671,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,274,1997,1,56,200.0,100.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
1,274,1997,1,95,600.0,600.0,1.0,rice,79.89,47.58,39.87,23.6893322105,82.2728215389,6.425470922140001,236.181113594
1,274,1998,1,29,24800.0,22900.0,0.9233870967741936,coffee,101.2,28.74,29.94,25.5404768193,58.8698463003,6.79030827457,158.066294882
1,274,1998,1,56,600.0,300.0,0.5,lentil,18.77,68.36,19.41,24.509052402600002,64.8047846785,6.927931571609999,45.680454204
